sample_id,invoice_id,generated_scenario,label,edit_count,approve_count,reject_count,status_changed_count,distinct_user_count,validation_count,export_count,subtotal_change_ratio,tax_change_ratio,total_change_ratio,vendor_changed,invoice_number_changed,currency_changed,edited_after_approved,exported_after_rejected,outside_business_hours,has_deleted_line_item,has_reopened_invoice,total_tax_mismatch,repeated_processing_attempts,minutes_between_create_and_approve,max_updates_within_10_minutes,audit_duration_minutes,anomaly_reason_codes,notes
NORMAL-0365,7669ab82-e4c4-5914-b712-04aa54ba1430,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,261,0,606,,Invoice followed a low-touch review and approval path.
NORMAL-0366,10946021-c708-52ab-a7e0-7a19ddedeec9,normal_minor_correction,0,1,1,0,1,1,1,1,0.008,0.016,0.012,0,0,0,0,0,0,0,0,0,0,302,1,715,,Small pre-approval correction resolved during routine review.
NORMAL-0367,3a374261-276b-5ac1-b540-79295db77a44,normal_exported_after_approval,0,1,1,0,2,1,1,1,0.007,0.007,0.010,0,0,0,0,0,0,0,0,0,0,177,1,825,,Invoice was exported only after approval.
NORMAL-0368,a124772f-82b4-59a3-9510-e40eded181f6,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,221,0,547,,Invoice followed a low-touch review and approval path.
NORMAL-0369,39063441-c3f8-5d55-a464-c90f16763735,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,270,,Invoice remains in pending review with no approval or export.
NORMAL-0370,3d19be42-40f7-5e4b-9106-f11165cc0b70,normal_validation_then_approval,0,2,1,0,1,1,2,1,0.029,0.019,0.026,0,0,0,0,0,0,0,0,0,0,813,0,1324,,Validation was rerun before ordinary approval.
NORMAL-0371,76258fe9-e19e-5918-9877-579d21647f36,normal_straight_through,0,1,1,0,1,1,1,0,0.014,0.004,0.012,0,0,0,0,0,0,0,0,0,0,27,1,250,,Invoice followed a low-touch review and approval path.
NORMAL-0372,95323eff-b2e2-551b-b459-1de0ea763043,normal_pending_review,0,0,0,0,1,2,2,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,1577,,Invoice remains in pending review with no approval or export.
NORMAL-0373,a30556c2-f6c9-5522-abfb-7caca413f685,normal_minor_correction,0,2,1,0,1,1,1,0,0.027,0.026,0.029,0,0,0,0,0,0,0,0,0,0,1206,0,1308,,Small pre-approval correction resolved during routine review.
NORMAL-0374,e7c2b5bf-2494-54dd-a051-594fb6a73945,normal_minor_correction,0,1,1,0,1,1,2,0,0.005,0.007,0.003,0,0,0,0,0,0,0,0,0,0,174,1,310,,Small pre-approval correction resolved during routine review.
NORMAL-0375,748a4606-735c-5534-b0a1-e3fa3c0a4def,normal_straight_through,0,1,1,0,1,1,0,0,0.013,0.012,0.015,0,0,0,0,0,0,0,0,0,0,479,0,708,,Invoice followed a low-touch review and approval path.
NORMAL-0376,5006cb29-a9be-50f0-b9bf-9b629208366c,normal_minor_correction,0,1,1,0,1,1,1,0,0.015,0.006,0.013,0,1,0,0,0,0,0,0,0,0,595,1,913,,Small pre-approval correction resolved during routine review.
NORMAL-0377,64286843-c898-5637-b6c0-837cd951c884,normal_minor_correction,0,2,1,0,1,2,1,0,0.015,0.005,0.011,0,0,0,0,0,0,1,0,0,0,373,1,449,,Small pre-approval correction resolved during routine review.
NORMAL-0378,fe1d46c2-fcc4-5107-9434-f5fb4b6308ac,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,649,0,962,,Invoice followed a low-touch review and approval path.
NORMAL-0379,bcce112d-06af-5364-bc5a-65d8ce0b5baa,normal_exported_after_approval,0,1,1,0,1,1,2,1,0.008,0.011,0.006,0,0,0,0,0,0,0,0,0,0,88,0,653,,Invoice was exported only after approval.
NORMAL-0380,a8e084cc-ab73-59a3-a617-256b92baf6f7,normal_pending_review,0,1,0,0,1,1,2,0,0.009,0.007,0.009,0,0,0,0,0,0,0,0,0,0,0,1,2225,,Invoice remains in pending review with no approval or export.
NORMAL-0381,afb79635-f5ac-539b-9224-1bd695630a1b,normal_validation_then_approval,0,1,1,0,1,2,2,0,0.015,0.004,0.011,0,0,0,0,0,0,0,0,0,0,18,1,359,,Validation was rerun before ordinary approval.
NORMAL-0382,07a46a96-34e3-51df-8a5c-aa0bd79ba344,normal_minor_correction,0,2,1,0,1,1,2,1,0.023,0.023,0.022,0,0,0,0,0,0,0,0,0,0,132,0,328,,Small pre-approval correction resolved during routine review.
NORMAL-0383,738adea4-5c26-584d-aa52-6319887fb49d,normal_two_user_review,0,1,1,0,2,2,2,0,0.003,0.013,0.002,0,0,0,0,0,0,0,0,0,0,285,1,341,,Two reviewers participated in a normal approval workflow.
NORMAL-0384,5e3bf115-af56-5ecc-af87-acb7834a1c5e,normal_minor_correction,0,1,1,0,1,2,2,0,0.008,0.007,0.009,0,0,0,0,0,0,0,0,0,0,457,0,508,,Small pre-approval correction resolved during routine review.
NORMAL-0385,fba21172-92e2-5612-92a6-ecc4fb2de0ea,normal_straight_through,0,1,1,0,1,1,1,0,0.008,0.003,0.010,0,0,0,0,0,0,0,0,0,0,590,0,847,,Invoice followed a low-touch review and approval path.
NORMAL-0386,0a6e72a3-925b-52a7-8b2e-f709e03b4a5d,normal_straight_through,0,1,1,0,1,1,0,1,0.011,0.012,0.013,0,0,0,0,0,0,0,0,0,0,1237,0,1274,,Invoice followed a low-touch review and approval path.
NORMAL-0387,957f9761-8b06-5ffb-a3e5-c1d01343c902,normal_pending_review,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,1115,,Invoice remains in pending review with no approval or export.
NORMAL-0388,82c7f9cb-aa90-586a-bb65-40b0533a71ad,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,148,0,199,,Invoice followed a low-touch review and approval path.
NORMAL-0389,d4c55f5f-79af-5d8c-a6ec-66ddd8950a23,normal_minor_correction,0,2,1,0,1,2,2,1,0.015,0.018,0.016,0,0,0,0,0,0,1,0,0,0,418,0,902,,Small pre-approval correction resolved during routine review.
NORMAL-0390,8a06b2e7-9ebc-5ebd-aaa8-2fafc5b87c59,normal_pending_review,0,0,0,0,0,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1759,,Invoice remains in pending review with no approval or export.
NORMAL-0391,8b92f5f3-0071-5542-aed4-2468dd32d7ea,normal_straight_through,0,1,1,0,1,1,1,1,0.011,0.006,0.011,0,0,0,0,0,0,0,0,0,0,1159,1,1262,,Invoice followed a low-touch review and approval path.
NORMAL-0392,fcd0fb21-08e3-5163-89b7-c80ea516bc29,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,1170,0,1578,,Invoice followed a low-touch review and approval path.
NORMAL-0393,66d39343-06d1-5c2e-8c2d-c559875491fa,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.016,0.004,0.015,0,0,0,0,0,0,0,0,0,0,23,0,227,,Validation was rerun before ordinary approval.
NORMAL-0394,e6624d1e-a078-5d90-b72a-0d51e8baf017,normal_minor_correction,0,2,1,0,1,1,2,0,0.025,0.026,0.026,0,0,0,0,0,0,0,0,0,0,417,0,635,,Small pre-approval correction resolved during routine review.
NORMAL-0395,15b10b89-a07a-5ad9-9f9a-7142a2019a47,normal_pending_review,0,0,0,0,1,2,2,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,953,,Invoice remains in pending review with no approval or export.
NORMAL-0396,c11f1b89-3a51-59e9-b9ca-87e40363cda8,normal_minor_correction,0,1,1,0,1,2,1,0,0.008,0.008,0.010,0,0,0,0,0,0,0,0,0,0,323,2,404,,Small pre-approval correction resolved during routine review.
NORMAL-0397,d7635b97-58aa-55ad-a4b9-af9cc374ba40,normal_validation_then_approval,0,0,1,0,1,1,2,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,28,1,122,,Validation was rerun before ordinary approval.
NORMAL-0398,2c1e0ea5-8438-5292-b552-24a2cbdeb32e,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,1,2369,,Invoice remains in pending review with no approval or export.
NORMAL-0399,baf4ea01-7578-5838-827a-370fa58550a8,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,826,0,896,,Invoice followed a low-touch review and approval path.
NORMAL-0400,7cc18ee8-12f9-566b-82b0-6f496d980297,normal_straight_through,0,1,1,0,1,1,0,0,0.009,0.004,0.011,0,0,0,0,0,0,0,0,0,0,855,0,894,,Invoice followed a low-touch review and approval path.
NORMAL-0401,06d430a6-eb6e-51b9-8b75-3d7dd1e4eced,normal_minor_correction,0,1,1,0,1,2,1,0,0.010,0.006,0.007,0,0,0,0,0,0,0,0,0,0,710,1,979,,Small pre-approval correction resolved during routine review.
NORMAL-0402,da76d84f-e934-59e7-b00e-1ea753ca2c47,normal_minor_correction,0,2,1,0,1,1,1,0,0.021,0.016,0.018,0,0,0,0,0,0,0,0,0,0,464,1,609,,Small pre-approval correction resolved during routine review.
NORMAL-0403,a1f53391-7c52-5e3c-a2f0-7628ed000aa5,normal_exported_after_approval,0,0,1,0,1,1,1,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,826,0,1190,,Invoice was exported only after approval.
NORMAL-0404,2c8eb0ed-d6cb-5bc8-b903-6018acaf2488,normal_straight_through,0,2,1,0,1,2,2,1,0.022,0.029,0.024,0,0,0,0,0,0,0,0,0,0,19,0,153,,Invoice followed a low-touch review and approval path.
NORMAL-0405,ebdd7a2e-8cea-50f4-939a-6ba42600ed0b,normal_exported_after_approval,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,668,0,1109,,Invoice was exported only after approval.
NORMAL-0406,85569424-e693-58df-8187-d8d181360dfd,normal_straight_through,0,2,1,0,1,1,0,1,0.019,0.010,0.017,0,0,0,0,0,0,0,0,0,0,62,0,269,,Invoice followed a low-touch review and approval path.
NORMAL-0407,de82b52e-e82a-598c-86df-d6e55d0a40ef,normal_validation_then_approval,0,1,1,0,2,1,1,0,0.016,0.009,0.012,0,0,0,0,0,0,0,0,0,0,222,0,424,,Validation was rerun before ordinary approval.
NORMAL-0408,b8038d43-844c-5138-bac2-d0310f96a4cf,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,414,1,564,,Invoice followed a low-touch review and approval path.
NORMAL-0409,2e959df0-ac2f-5620-973c-213d27b8c2b4,normal_straight_through,0,1,1,0,1,2,0,0,0.006,0.013,0.008,0,0,0,0,0,0,0,0,0,0,865,0,1079,,Invoice followed a low-touch review and approval path.
NORMAL-0410,7c9fa0b6-2ad7-52ab-b3c1-d1de900eaecc,normal_minor_correction,0,2,1,0,1,1,1,0,0.021,0.010,0.022,0,0,0,0,0,0,0,0,0,0,1198,2,1467,,Small pre-approval correction resolved during routine review.
NORMAL-0411,e2a0c0c0-013d-5c62-8046-6d585357025c,normal_exported_after_approval,0,0,1,0,2,2,2,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,569,1,1018,,Invoice was exported only after approval.
NORMAL-0412,83bde5bb-1a67-5341-8618-2330ba8181f7,normal_minor_correction,0,1,1,0,1,1,1,0,0.005,0.011,0.003,0,0,0,0,0,0,0,0,0,0,844,1,965,,Small pre-approval correction resolved during routine review.
NORMAL-0413,190b8405-f135-5843-abcd-c4f9ac7345d8,normal_validation_then_approval,0,1,1,0,1,2,2,1,0.010,0.013,0.012,0,0,0,0,0,0,0,0,0,0,982,0,1306,,Validation was rerun before ordinary approval.
NORMAL-0414,e849d6da-68d9-51e9-9bec-d9f666ace829,normal_validation_then_approval,0,2,1,0,2,1,2,1,0.021,0.017,0.023,0,0,0,0,0,0,0,0,0,0,268,0,799,,Validation was rerun before ordinary approval.
NORMAL-0415,dec73f1c-fff3-58aa-9f2d-7ea653946f9d,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,1300,1,1339,,Invoice followed a low-touch review and approval path.
NORMAL-0416,3787090e-569d-5581-939a-2a49414a3297,normal_straight_through,0,1,1,0,1,1,1,1,0.014,0.011,0.017,0,0,0,0,0,0,0,0,0,0,305,1,609,,Invoice followed a low-touch review and approval path.
NORMAL-0417,d112ffc3-4418-583a-8c6d-adcd9a7de154,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,34,,Invoice remains in pending review with no approval or export.
NORMAL-0418,d4efaf28-e6f0-5fad-9d2e-9b542cbfa66a,normal_minor_correction,0,3,1,0,1,1,2,0,0.015,0.023,0.017,0,0,0,0,0,0,0,0,0,0,418,2,694,,Small pre-approval correction resolved during routine review.
NORMAL-0419,9453e5ca-3d4a-5790-bfff-21821efc7ee8,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,62,0,185,,Invoice followed a low-touch review and approval path.
NORMAL-0420,f2fd2e3e-acaf-5e4e-8777-55cd286dd55e,normal_pending_review,0,1,0,0,1,2,0,0,0.007,0.014,0.007,0,0,0,0,0,0,0,0,0,0,0,1,1965,,Invoice remains in pending review with no approval or export.
NORMAL-0421,8ebfbac6-3003-5556-bb20-6a7eebef2583,normal_pending_review,0,1,0,0,0,1,0,0,0.004,0.010,0.003,0,0,0,0,0,0,0,0,0,0,0,0,568,,Invoice remains in pending review with no approval or export.
NORMAL-0422,fca4f6e1-264e-5e9c-8a9f-892c6b0d1331,normal_validation_then_approval,0,0,1,0,1,2,2,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,589,2,1274,,Validation was rerun before ordinary approval.
NORMAL-0423,a3380322-5fd9-5e30-95ed-620e8c03ad4c,normal_exported_after_approval,0,1,1,0,2,1,0,1,0.001,0.008,0.000,0,0,0,0,0,0,0,0,0,0,122,2,555,,Invoice was exported only after approval.
NORMAL-0424,a17e62bb-5615-5e14-b412-00313c1d89fe,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,358,0,648,,Invoice followed a low-touch review and approval path.
NORMAL-0425,4e8291ea-aa28-5978-84a0-483805299972,normal_validation_then_approval,0,2,1,0,1,1,2,0,0.019,0.014,0.016,0,0,0,0,0,0,0,0,0,0,1345,0,1703,,Validation was rerun before ordinary approval.
NORMAL-0426,72de22a0-da4c-5022-9507-76e2429102b1,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,285,0,639,,Invoice followed a low-touch review and approval path.
NORMAL-0427,8e293e43-49e3-5ba0-8c67-0c97f5c9247f,normal_validation_then_approval,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1100,0,1100,,Validation was rerun before ordinary approval.
NORMAL-0428,5ccd9e18-5017-5825-ae4b-ba9f3386adc8,normal_minor_correction,0,1,1,0,1,1,2,0,0.005,0.008,0.009,0,0,0,0,0,0,0,0,0,0,258,1,559,,Small pre-approval correction resolved during routine review.
NORMAL-0429,270a6aef-a632-5bd5-b176-a07e996b95ab,normal_exported_after_approval,0,1,1,0,1,2,0,1,0.008,0.008,0.008,0,0,0,0,0,0,0,0,0,0,708,0,831,,Invoice was exported only after approval.
NORMAL-0430,39c41c88-e8c9-58e5-91a7-94550ebdbf92,normal_straight_through,0,1,1,0,1,1,0,0,0.007,0.006,0.005,0,0,0,0,0,0,0,0,0,0,970,0,989,,Invoice followed a low-touch review and approval path.
NORMAL-0431,c97d8a6c-e447-568e-8cf6-7b07e9ec57e5,normal_validation_then_approval,0,3,1,0,2,1,2,0,0.037,0.016,0.033,0,0,0,0,0,1,0,0,0,0,195,2,235,,Validation was rerun before ordinary approval.
NORMAL-0432,1d999f95-4969-52e0-8087-e1377f2a1f80,normal_validation_then_approval,0,2,1,0,1,2,1,0,0.023,0.032,0.026,0,0,0,0,0,0,0,0,0,0,949,0,1042,,Validation was rerun before ordinary approval.
NORMAL-0433,b7ff9adf-4e43-5727-a10c-d1e196bfb384,normal_exported_after_approval,0,1,1,0,1,1,1,1,0.005,0.008,0.009,0,0,0,0,0,0,0,0,0,0,65,1,420,,Invoice was exported only after approval.
NORMAL-0434,730d1d3f-4726-5db9-9d23-d04b71c3614b,normal_exported_after_approval,0,1,1,0,2,1,1,1,0.003,0.007,0.002,0,0,0,0,0,0,0,0,0,0,90,2,293,,Invoice was exported only after approval.
NORMAL-0435,de95990f-7fd3-5b9a-908b-32924bb66876,normal_minor_correction,0,2,1,0,1,1,1,1,0.008,0.013,0.011,0,0,0,0,0,0,0,0,0,0,416,0,1118,,Small pre-approval correction resolved during routine review.
NORMAL-0436,07fa3de6-ba26-508b-884e-3c8206e12d3b,normal_minor_correction,0,1,1,0,1,2,2,0,0.004,0.009,0.007,0,0,0,0,0,0,0,0,0,0,321,1,455,,Small pre-approval correction resolved during routine review.
NORMAL-0437,58f7cc32-335c-5f25-918d-b6708e94abe1,normal_two_user_review,0,2,1,0,2,2,2,1,0.014,0.018,0.013,0,0,0,0,0,0,0,0,0,0,18,2,97,,Two reviewers participated in a normal approval workflow.
NORMAL-0438,837336b2-43c5-5da3-aa38-8bcaab8d37c7,normal_straight_through,0,1,1,0,1,1,0,1,0.010,0.003,0.008,0,0,0,0,0,0,0,0,0,0,1089,0,1507,,Invoice followed a low-touch review and approval path.
NORMAL-0439,ac6b8bca-df4f-55bc-9ab1-d2475a3733e6,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,198,0,270,,Invoice followed a low-touch review and approval path.
NORMAL-0440,d745f35f-7318-5128-a385-0803dd71c72f,normal_straight_through,0,1,1,0,1,1,1,1,0.006,0.004,0.007,0,0,0,0,0,0,0,0,0,0,404,0,880,,Invoice followed a low-touch review and approval path.
NORMAL-0441,f3163f18-d808-53d6-9893-beb7f33870c6,normal_validation_then_approval,0,2,1,0,1,2,1,1,0.019,0.014,0.021,0,0,0,0,0,0,0,0,0,0,417,2,975,,Validation was rerun before ordinary approval.
NORMAL-0442,cf189b9b-43ae-520d-9106-739545abd025,normal_minor_correction,0,2,1,0,1,2,1,0,0.012,0.012,0.010,0,0,0,0,0,0,0,0,0,0,812,1,911,,Small pre-approval correction resolved during routine review.
NORMAL-0443,5d6a6dc7-5597-57bd-b17b-caecec155705,normal_minor_correction,0,2,1,0,1,1,2,0,0.016,0.024,0.015,0,0,0,0,0,0,0,0,0,0,156,0,385,,Small pre-approval correction resolved during routine review.
NORMAL-0444,294ac006-7a7b-5af5-8a73-b985d4372ba4,normal_minor_correction,0,3,1,0,1,2,2,0,0.021,0.016,0.020,0,0,0,0,0,0,0,0,0,0,718,0,757,,Small pre-approval correction resolved during routine review.
NORMAL-0445,12ca5bb7-93e2-578c-bdbb-1abab8f6728a,normal_straight_through,0,1,1,0,1,1,0,1,0.003,0.008,0.004,0,0,0,0,0,0,0,0,0,0,817,1,973,,Invoice followed a low-touch review and approval path.
NORMAL-0446,3dafe3f3-95d3-5012-b536-0f6afd9c74d6,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,2,2304,,Invoice remains in pending review with no approval or export.
NORMAL-0447,dd8bdd45-a8ce-568d-9c1b-a773c9c103b5,normal_minor_correction,0,1,1,0,1,1,1,0,0.005,0.009,0.003,0,0,0,0,0,0,0,0,0,0,238,0,311,,Small pre-approval correction resolved during routine review.
NORMAL-0448,209f935a-a0b9-5ca7-859b-ad6035342527,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,785,0,1022,,Invoice followed a low-touch review and approval path.
NORMAL-0449,c7c0a317-3ff2-54ba-99eb-88efef6955ea,normal_pending_review,0,1,0,0,0,1,1,0,0.007,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,1779,,Invoice remains in pending review with no approval or export.
NORMAL-0450,0dcc048b-ecf4-54b3-9be0-f20b33d7d40b,normal_pending_review,0,1,0,0,0,1,1,0,0.006,0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,0,1422,,Invoice remains in pending review with no approval or export.
NORMAL-0451,5ac9ab68-68b6-510b-903e-62508bdf3682,normal_exported_after_approval,0,0,1,0,1,1,1,1,0.000,0.000,0.003,0,0,0,0,0,0,0,0,0,0,96,0,300,,Invoice was exported only after approval.
NORMAL-0452,12ef1ad5-998a-580d-8026-ed07065d7406,normal_exported_after_approval,0,3,1,0,1,1,1,1,0.023,0.030,0.026,0,0,0,0,0,0,0,0,0,0,834,0,1093,,Invoice was exported only after approval.
NORMAL-0453,c6fd26c1-ae7f-5204-b911-5f3975983ab1,normal_exported_after_approval,0,0,1,0,2,1,1,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1340,0,1744,,Invoice was exported only after approval.
NORMAL-0454,cef0a3f9-9fcf-5787-90e4-69f88910b193,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,216,0,537,,Invoice followed a low-touch review and approval path.
NORMAL-0455,7a93ea13-a9e8-5a02-a099-306117f0c34b,normal_pending_review,0,1,0,0,1,1,1,0,0.005,0.010,0.005,0,0,0,0,0,0,0,0,0,0,0,1,474,,Invoice remains in pending review with no approval or export.
NORMAL-0456,93cb23b4-ce10-5cd7-a8f2-b7559648d3ae,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.003,0,0,0,0,0,0,0,0,0,0,76,0,595,,Invoice followed a low-touch review and approval path.
NORMAL-0457,89e23b14-f3c6-5fd3-b6ec-924cf1fdbbc0,normal_minor_correction,0,1,1,0,1,2,2,0,0.001,0.012,0.004,0,0,0,0,0,0,0,0,0,0,396,0,503,,Small pre-approval correction resolved during routine review.
NORMAL-0458,85578f9e-96eb-5a56-bcf8-be9fd3fa4d32,normal_minor_correction,0,3,1,0,1,1,1,0,0.008,0.018,0.010,0,0,0,0,0,0,0,0,0,0,223,2,271,,Small pre-approval correction resolved during routine review.
NORMAL-0459,1975bb6b-0c81-549a-8795-36b0558dd831,normal_exported_after_approval,0,0,1,0,1,1,2,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,993,0,1334,,Invoice was exported only after approval.
NORMAL-0460,b433998a-025b-5162-9d74-7536ca207ae1,normal_validation_then_approval,0,2,1,0,1,1,1,0,0.012,0.022,0.016,0,0,0,0,0,0,0,0,0,0,184,0,539,,Validation was rerun before ordinary approval.
NORMAL-0461,eb00d806-7bed-5d7a-b3c5-8ee2942bdfae,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,63,1,73,,Invoice followed a low-touch review and approval path.
NORMAL-0462,af99dd22-52f8-56b1-a23d-90a24f4c3c0c,normal_validation_then_approval,0,0,1,0,1,2,2,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,367,0,436,,Validation was rerun before ordinary approval.
NORMAL-0463,b4686792-0bfa-5645-904d-97563e6f129a,normal_two_user_review,0,2,1,0,1,2,1,1,0.018,0.011,0.017,0,0,0,0,0,0,0,0,0,0,445,1,887,,Two reviewers participated in a normal approval workflow.
NORMAL-0464,12f5f7ac-ed8c-5723-b7cf-fcf721567f39,normal_pending_review,0,1,0,0,1,1,1,0,0.002,0.006,0.003,0,0,0,0,0,0,0,0,0,0,0,0,2076,,Invoice remains in pending review with no approval or export.
NORMAL-0465,d31f80fb-2726-50c7-bcbf-93535f17e012,normal_validation_then_approval,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,317,1,904,,Validation was rerun before ordinary approval.
NORMAL-0466,fc2129e3-7ec3-5158-96e5-e172e90b88ac,normal_pending_review,0,1,0,0,1,1,2,0,0.009,0.008,0.010,0,0,0,0,0,0,0,0,0,0,0,2,630,,Invoice remains in pending review with no approval or export.
NORMAL-0467,81aff48b-07ea-5ba0-b9b8-262cb2f584c3,normal_straight_through,0,1,1,0,1,1,1,0,0.008,0.011,0.010,0,0,0,0,0,0,0,0,0,0,217,0,386,,Invoice followed a low-touch review and approval path.
NORMAL-0468,dfe0cc0f-bb2e-5f69-9b2b-f958eb21a83e,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,30,0,95,,Invoice followed a low-touch review and approval path.
NORMAL-0469,a6760f51-22e9-511a-a3b5-af4bfe99de3a,normal_pending_review,0,0,0,0,1,1,0,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,0,0,380,,Invoice remains in pending review with no approval or export.
NORMAL-0470,74146a6d-cc85-5151-9af1-adc58acf6684,normal_pending_review,0,1,0,0,1,2,0,0,0.014,0.011,0.016,0,0,0,0,0,0,0,0,0,0,0,0,827,,Invoice remains in pending review with no approval or export.
NORMAL-0471,9050bace-b0cc-5b21-a26c-9e0556abc381,normal_validation_then_approval,0,3,1,0,1,2,2,0,0.038,0.017,0.037,0,0,0,0,0,0,0,0,0,0,943,2,1028,,Validation was rerun before ordinary approval.
NORMAL-0472,c15cf505-d3b9-5b57-8879-5bd140e4c93d,normal_minor_correction,0,1,1,0,1,1,2,1,0.012,0.002,0.008,0,0,0,0,0,0,0,0,0,0,58,1,350,,Small pre-approval correction resolved during routine review.
NORMAL-0473,2170779f-b65c-5cab-a791-41430215a31b,normal_exported_after_approval,0,1,1,0,1,2,0,1,0.016,0.003,0.015,0,0,0,0,0,0,0,0,0,0,69,0,687,,Invoice was exported only after approval.
NORMAL-0474,f7272b99-a499-5989-a889-085f17747750,normal_pending_review,0,2,0,0,1,1,2,0,0.013,0.013,0.013,0,0,0,0,0,0,0,0,0,0,0,1,2460,,Invoice remains in pending review with no approval or export.
NORMAL-0475,c34e9411-30e4-5784-a256-43d675874897,normal_validation_then_approval,0,3,1,0,1,2,2,0,0.019,0.021,0.022,0,0,0,0,0,0,0,0,0,0,545,3,873,,Validation was rerun before ordinary approval.
NORMAL-0476,6beb5626-0b3f-5b32-a339-c86d8ba72cf8,normal_validation_then_approval,0,0,1,0,2,1,2,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,72,0,419,,Validation was rerun before ordinary approval.
NORMAL-0477,7c23255a-0300-5b28-8bd7-4c8eab6c9a5b,normal_pending_review,0,2,0,0,1,1,1,0,0.032,0.017,0.029,0,0,0,0,0,0,0,0,0,0,0,0,2634,,Invoice remains in pending review with no approval or export.
NORMAL-0478,b3b8038e-e88d-540e-9e1f-ddf41a6c8c48,normal_minor_correction,0,1,1,0,1,1,1,0,0.015,0.006,0.015,0,0,0,0,0,0,0,0,0,0,344,1,674,,Small pre-approval correction resolved during routine review.
NORMAL-0479,87f43c0c-cf6a-52e7-b9e0-086ea529e774,normal_straight_through,0,0,1,0,1,2,0,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,1208,1,1279,,Invoice followed a low-touch review and approval path.
NORMAL-0480,5e8aa1b3-b75e-54c6-8767-a46f48fbe588,normal_pending_review,0,0,0,0,1,2,1,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1164,,Invoice remains in pending review with no approval or export.
